mol_id,log(IGC50-1),MWt,MolVol,VMcGowan,N_Atoms,N_Carbon,N_Ntrgen,N_Oxygen,N_Sulfur,N_Fluorn,N_Chlorn,N_Bromin,N_Iodine,N_Halogen,N_Bonds,N_FrRotB,F_SgleB,F_DbleB,F_TpleB,F_AromB,F_AFRBWF,N_Rings,N_AromR,N_AlipR,N_Pisyms,N_IsolLP,Herndon,X0,X1,X2,Kappa1,Kappa2,Kappa3,Wiener,T_RDmtr,Blbn_J,Blbn_MSD,SsCH3,SssCH2,SsssCH,SssssC,SdCH2,SdsCH,SdssC,SaaCH,SaasC,SaaaC,StCH,SddC,StsC,SsNH2,SssNH,SsssN,SdsN,SaaN,SddsN,StN,SsOH,SssO,SsO-,SdO,SddssS,SsSH,SssS,SdssS,SdS,SaaS,SsF,SsCl,SsBr,SsI,SHsOH,SHsNH2,SHssNH,SHsSH,SHCH_321,SHdCH2,SHdsCH,SHaaCH,SHtCH,AlHdrxl_-OH,ArHdrxl_-OH,Carbonyl_C=O,Ether___-O-,PriAmine_-NH2,PriAmAli_-NH2,PriAmAro_-NH2,SecAmine_>NH,TerAmine_>N-,ArNitrog_=N-,Nitrile_C#N,Thiol___-SH,Sulfide_-S-,Oxime___=N-O-,Hdrzine_>N-N<,Sulfoxde_>S=O,Nitro___-NO2,Sulfone_>S(=O)=O,Sulfite_-SO3<,Sulfate_-OSO3,AlCbxyl_-COOH,Ester___C(=O)OC,Amide___C(=O)N<,Thioamd_C(=S)N<,Isothcnt_-N=C=S,Carbmte_>NC(=O)O<,M_CX,M_NO,M_PRX,M_UB,M_HB,M_POL,M_RNG,M_NO2,M_NCS,H_AlAlco,H_AlAcid,H_Phenol,H_AlPyri,H_Nitrle,H_Nitro,H_MultiN,T_Rgrav,T_Rgeom,T_Radmax,T_Dipole,T_PSA,T_Grav3,IHB,PHB,HBD,HBA,HBDo,HBAo,HBDn,HBAn,HBDch,HBAch,HBDoch,HBAoch,HBDnch,HBAnch,ABSQ,ABSQon,MaxQ,MinQ,NPA_ABSQ,NPA_AQon,NPA_AQh,NPA_AQc,NPA_MaxQ,NPA_MinQ,NPA_Q1,NPA_Q2,NPA_Q3,NPA_Q4,NPA_Q5,NPA_Q6,EEM_AFon,EEM_AFc,EEM_AFpl,EEM_AFnp,EEM_MaxF,EEM_XFon,EEM_NFon,EEM_XFh,EEM_XFc,EEM_NFc,EEM_XFpl,EEM_NFpl,EEM_XFnp,EEM_NFnp,EEM_F1,EEM_F2,EEM_F3,EEM_F4,EEM_F5,EEM_F6,Pi_ABSQ,Pi_AQo,Pi_AQn,Pi_AQc,Pi_MaxQ,Pi_MinQ,Pi_Q1,Pi_Q2,Pi_Q3,Pi_Q4,Pi_Q5,Pi_Q6,Pi_AFPlc,Pi_AFMic,Pi_MaxFPl,Pi_MaxFMi,Pi_FPl1,Pi_FPl2,Pi_FPl3,Pi_FPl4,Pi_FPl5,Pi_FPl6,Pi_FMi1,Pi_FMi2,Pi_FMi3,Pi_FMi4,Pi_FMi5,Pi_FMi6,EqualChi,EqualEta,Elephity,N_Electr,PolarizG,PolarizM,N_IoAcAt,N_IoBaAt,FAnion,FCation,FUnion,FZwitter,QAvgNeg,QAvgPos,F_NLP,F_HBP
mol_182,-0.39,126.13129,108.5,139.29,9,7,0,1,0,1,0,0,0,1,9,1,0.333333333,0,0,0.666666667,0.222222222,1,1,0,1,1,0.821379409,6.690234444,4.325698503,3.54605133,7.111111111,3.239669421,2,88,0.555555556,2.231651619,2.708012802,0,-9.94E-002,0,0.00E+00,0,0,0,5.891990741,0.302361111,0,0,0,0,0,0,0,0,0,0,0,8.49537037,0,0,0,0,0,0,0,0,0,12.24305556,0,0,0,2.451972222,0,0,0,0.85475,0,0,5.060805556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1.893700745,1.805341868,2.878390587,0.250232963,20.23,11.69539034,0,0,1,1,1,1,0,0,0.4595488,-0.749179443,0.4595488,-0.749179443,0,0,1.560308738,0.391711801,0.210464144,-0.391711801,4.129393336,0.749179443,1.704650435,1.394717823,0.4595488,-0.749179443,-0.106815759,-0.079207265,6.06E-002,-0.278146932,3.39E-01,-0.2179979,1.95E-002,0.721011108,2.03E-02,0.721011108,1.28E-01,1.95E-002,1.95E-002,1.26E-01,1.28E-01,0.064198454,1.95E-002,8.59E-004,1.28E-01,6.42E-02,6.91E-002,0.123294034,1.09E-01,6.90E-002,4.44E-002,1.70E-02,1.80E-01,0.00E+00,0,0.109826149,7.02E-002,-3.17E-002,-2.49E-04,-1.61E-03,-1.45E-04,-1.92E-03,0.00E+00,0.00E+00,0.99996654,0.213101132,0.261176814,0.786898868,0.125020154,0.125031351,0.124978304,1.53E-008,0,0.00E+00,0.022886851,0.100598602,6.91E-003,5.41E-002,0.00E+00,0.00E+00,6.019876004,0.786496906,23.03817526,66,13.38016605,12.603954,0,0,0,0,1,0,0,0,0.222222222,0.111111111
mol_183,-0.47,118.13892,98,136.45,9,7,2,0,0,0,0,0,0,0,9,0,0.222222222,0,0.111111111,0.666666667,0,1,1,0,2,0,0.821379409,6.690234444,4.325698503,3.54605133,7.111111111,3.239669421,2,88,0.555555556,2.231651619,2.708012802,0,0,0,0,0,0,0,6.866157407,1.239861111,0,0,0,1.987777778,5.383055556,0,0,0,0,0,8.356481481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.548083333,0,0,0,0,0,4.898444444,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,0,2,0,0,0,0,0,0,0,1,0,0,1.845976362,1.805341868,2.935973794,0.654227632,49.81,11.36886369,0,0,1,2,0,0,1,2,0.784254936,-1.076723408,0,0,0.784254936,-1.076723408,1.338567651,0.350660101,0.124229081,-0.22033618,4.126013274,1.076723408,1.644403275,1.404886592,0.392127468,-0.787040144,-0.21199913,0.464513956,-0.433893719,-0.115525707,0.32598443,-0.120072169,0.138776265,0.604912969,0.138776265,0.604912969,0.134434757,8.77E-002,5.11E-002,8.91E-02,1.34E-01,5.34E-02,8.77E-002,5.11E-02,1.34E-01,5.34E-02,5.49E-002,1.02E-01,1.14E-01,8.46E-002,0.058141789,1.36E-02,0.643548837,0.00E+00,0.341887547,0.301661291,0.17349123,-0.168396316,-1.96E-002,-1.54E-002,1.12E-02,4.72E-03,-2.09E-02,0.00E+00,1.38E+00,0.815582765,0.615165867,0.647709583,0.556556979,0.402308477,0.287305471,0.183471667,0.150050697,0,0.272199163,0.272568193,0.136747643,0.436467513,0.402630335,0,6.117023301,0.676985352,27.63573389,62,13.91208496,13.65071716,0,1,0,3.85E-005,0.999961539,0.00E+00,0,3.85E-005,0.222217949,2.22E-01
mol_184,-0.1,111.11952,94.5,122.75,8,6,1,0,0,1,0,0,0,1,8,0,0.25,0,0,0.75,0,1,1,0,1,0,0.821379409,5.983127663,3.7876937,3.376949351,6.125,2.52,1.8,61,0.5,2.230637658,2.382975331,0,0,0,0,0,0,0,5.851296296,0.175925926,0,0,0,0,5.218611111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0875,0,0,0,0,1.55475,0,0,0,0,0,4.991833333,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1.641965843,1.576190027,2.233114221,0.409293691,26.02,11.14713336,0,0,1,1,0,0,1,1,0.77903015,-0.788467365,0,0,0.77903015,-0.788467365,1.291026521,0.129707586,0.124367084,-0.148036556,4.369460179,0.788467365,1.632457321,1.667129251,0.389515075,-0.788467365,-0.486362204,1.084608303,-1.334431973,0.899530537,-0.465223743,0.16568936,0.102642286,0.597364418,0.103505212,0.597364418,0.117272299,0.102642286,0.102642286,0.104147048,0.117272299,6.46E-002,0.102642286,8.63E-04,0.117272299,6.46E-02,6.59E-002,1.12E-01,1.21E-01,7.87E-002,2.89E-002,4.71E-03,5.80E-01,0.00E+00,0.173566168,0.336985339,0.173566168,-0.104864084,-3.20E-003,-1.97E-002,9.91E-04,-1.02E-02,0.00E+00,0.00E+00,0.981100084,0.365221447,0.31637346,0.607881555,0.125584912,0.127313993,0.124394218,3.22E-003,0,0.00E+00,2.07E-002,0.163139025,8.78E-03,0.102188755,0.00E+00,0,6.07736211,0.79153271,23.33089318,58,12.04806295,11.5442651,0,1,0,1.44E-004,0.999855659,0.00E+00,0,1.44E-004,0.124981957,2.50E-01
mol_185,1.08,156.61293,143.5,176.97,10,8,0,1,0,0,1,0,0,1,10,1,0.4,0,0,0.6,0.2,1,1,0,1,0,0.821379409,7.560477932,4.736382105,4.063836075,8.1,3.408284024,1.991111111,115,0.5,2.375534771,2.816617357,2.000648148,0.854398148,0,0,0,0,0,4.971774691,1.989089506,0,0,0,0,0,0,0,0,0,0,0,9.009969136,0,0,0,0,0,0,0,0,0,0,5.785231481,0,0,2.52437963,0,0,0,1.111666667,0,0,3.774449074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,2.001700982,1.889444363,2.982080304,0.529522318,20.23,12.49063775,0,0,1,1,1,1,0,0,0.469237042,-0.642711539,0.469237042,-0.642711539,0,0,1.24420387,0.267888415,0.218183587,-0.267888415,5.004302953,0.642711539,2.166606747,2.077023872,0.469237042,-0.642711539,-0.102414924,0.222551688,-9.35E-002,-0.113783133,1.58E-01,-0.587252162,1.64E-002,0.562487659,2.16E-01,0.562487659,0.199337488,1.64E-002,1.64E-002,9.36E-02,9.91E-02,3.68E-02,1.99E-01,1.64E-002,9.91E-002,3.68E-02,4.49E-02,8.75E-002,1.16E-01,1.01E-01,4.75E-002,3.82E-002,3.89E-01,1.30E-01,0,0.206498992,0.130217333,-6.31E-002,-8.09E-004,-6.67E-03,-8.20E-03,-6.38E-03,6.75E-03,0.00E+00,1.00E+00,4.64E-002,0.267133021,9.41E-01,0.125090755,0.125163531,0.124890637,1.72E-007,1.07E-008,0.00E+00,3.12E-04,2.94E-002,1.90E-03,1.33E-02,1.19E-02,0.00E+00,6.17E+00,0.583048596,32.63373529,82,17.54016277,16.54565312,1,0,7.74E-003,0,9.92E-01,0,7.74E-003,0,2.01E-01,9.92E-002
mol_186,0.69,156.61293,143.5,176.97,10,8,0,1,0,0,1,0,0,1,10,0,0.4,0,0,0.6,0,1,1,0,1,0,0.821379409,7.723614639,4.609060905,4.380540058,8.1,2.93877551,1.75,111,0.5,2.46196894,2.703906639,3.894876543,0,0,0,0,0,0,3.420524691,2.733858025,0,0,0,0,0,0,0,0,0,0,0,9.092592593,0,0,0,0,0,0,0,0,0,0,5.635925926,0,0,2.554472222,0,0,0,1.138574074,0,0,2.534490741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1.93880548,1.813835715,2.807732209,0.492970063,20.23,12.39714472,0,0,1,1,1,1,0,0,0.474304363,-0.643615347,0.474304363,-0.643615347,0,0,1.261657961,0.261145038,0.21819652,-0.261145038,5.034606237,0.643615347,2.174983335,2.10927906,0.474304363,-0.643615347,-0.311652892,0.674847081,-0.022962249,-0.924888502,0.664852175,-0.456615964,1.67E-002,0.567592689,2.15E-01,0.567592689,0.198340836,1.67E-002,1.67E-002,9.32E-02,1.02E-01,3.54E-02,0.198340836,1.67E-02,0.102448245,3.54E-02,3.92E-002,9.39E-02,1.13E-01,1.08E-01,5.61E-002,2.35E-002,3.92E-01,1.30E-01,0,0.205274926,0.130008215,-6.93E-002,-4.36E-004,-9.46E-03,-7.65E-04,-4.66E-03,0.00E+00,0.00E+00,0.980134006,4.94E-002,0.289055971,9.38E-01,0.125188388,0.127948245,0.124765277,3.32E-003,0,0.00E+00,3.60E-004,2.94E-002,1.50E-02,1.48E-02,0,0.00E+00,6.227078426,0.581064785,33.36676626,82,17.53169985,16.54565312,1,0,0.152965991,0,0.847034009,0,0.152965991,0,0.215296599,8.47E-002
mol_187,-0.09,154.1667,140,183.03,11,8,0,3,0,0,0,0,0,0,11,2,0.454545455,0,0,0.545454545,0.181818182,1,1,0,1,0,0.821379409,8.267584714,5.257550155,4.360825885,9.090909091,4.132653061,2.5,154,0.545454545,2.369413881,3.104249287,3.071851852,0,0,0,0,0,0,4.726944444,1.310092593,0,0,0,0,0,0,0,0,0,0,0,9.096111111,9.795,0,0,0,0,0,0,0,0,0,0,0,0,2.593861111,0,0,0,1.450996599,0,0,4.164486111,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,3,0,0,0,0,0,1,0,0,0,0,2.165870158,2.092884442,3.272938941,0.710854811,38.69,12.61590416,0,0,1,3,1,3,0,0,0.481014136,-1.661720871,0.481014136,-1.661720871,0,0,2.125912943,0.781613293,0.218187541,-0.266298951,6.655418852,1.661720871,2.348311166,2.645386815,0.481014136,-0.636913075,-1.047726852,1.849500029,-2.256525755,0.927424611,1.060933997,-2.067967029,3.95E-002,0.718677765,3.95E-02,0.718677765,1.28E-01,1.73E-002,1.11E-002,9.83E-02,1.28E-01,7.24E-02,1.73E-002,1.11E-02,1.28E-01,7.24E-02,4.14E-002,7.69E-02,9.78E-02,8.74E-02,5.53E-02,5.76E-02,1.06E+00,4.51E-01,0,0.60528321,0.159032111,-0.176471066,-0.01568119,-6.37E-002,9.70E-003,-1.18E-02,0.00E+00,0.00E+00,0.911127054,0.35747335,0.348456559,0.321263325,0.124472279,0.124201183,0.125178488,1.87E-002,0,0.00E+00,0.010507374,0.136282502,0.010507374,0.211153761,0,0,6.315527398,0.61250636,32.55956912,82,16.62290871,15.9157058,1,0,4.02E-002,0,9.60E-01,0,4.02E-002,0,5.49E-01,8.73E-002
mol_188,-0.38,133.15069,112,152.99,10,8,1,1,0,0,0,0,0,0,10,2,0.3,0,0.1,0.6,0.25,1,1,0,3,0,0.821379409,7.397341225,4.825698503,3.914572792,8.1,4,2.650887574,127,0.7,2.132172251,3.214550254,0,0.403055556,0,0,0,0,0,6.621481481,1.16850907,0,0,0,2.021812169,0,0,0,0,0,0,8.27649093,8.841984127,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52534127,0,0,0,0.828416667,0,0,5.004777778,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,4,0,1,0,0,0,0,0,1,0,1,0,0,2.210794663,2.156385865,3.73627914,0.383851496,44.02,11.87357844,0,0,1,2,1,1,0,1,0.461570293,-0.914839747,0.461570293,-0.64143065,0,-0.273409097,1.533152638,0.466382677,0.218212443,-0.26804016,4.688483825,0.914839747,1.729048747,2.04459533,0.461570293,-0.64143065,-0.494133613,0.861262538,-0.463066049,-0.707947318,1.154883214,-0.875027552,7.00E-002,0.706553003,7.00E-02,0.706553003,1.30E-01,5.09E-002,0.019071341,1.08E-01,0.130387496,0.056297322,5.09E-002,0.019071341,1.30E-01,0.056297322,6.38E-002,9.79E-002,1.10E-01,8.86E-02,4.35E-002,1.81E-02,6.18E-01,1.33E-01,0.152387359,0.332269938,0.152387359,-0.152387359,-2.19E-002,-1.34E-002,1.65E-03,-2.01E-02,2.11E-02,1.67E-02,2.076193679,1.28E+00,1.076193679,1.076193679,1.119194523,0.125,0.66309684,1,0.46190316,0,1.027449563,0.260516294,0.144528065,0.26200538,0.240225868,0.637519836,6.07333318,0.675206793,27.31413273,70,15.32761531,14.68164806,1,0,9.70E-003,0,9.90E-01,0,9.70E-003,0,3.01E-01,9.90E-002
mol_189,1.16,201.06893,150.5,182.23,10,8,0,1,0,0,0,1,0,1,10,0,0.4,0,0,0.6,0,1,1,0,1,0,0.821379409,7.723614639,4.609060905,4.390260761,8.1,2.93877551,1.75,110,0.5,2.487265641,2.666666667,3.764074074,0,0,0,0,0,0,3.782407407,3.224305556,0,0,0,0,0,0,0,0,0,0,0,9.309907407,0,0,0,0,0,0,0,0,0,0,0,3.335972222,0,2.527722222,0,0,0,1.1855,0,0,2.444472222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1.967321673,1.788854382,3.17332928,0.241706836,20.23,13.46129321,0,0,1,1,1,1,0,0,0.464010312,-0.651513987,0.464010312,-0.651513987,0,0,1.145140003,0.265859815,0.218210262,-0.265859815,4.905254701,0.651513987,2.154663537,2.099005223,0.464010312,-0.651513987,-0.131390041,-6.71E-002,1.034740025,-1.00E+00,-0.566704997,0.668700362,1.75E-002,0.59660366,1.77E-01,0.59660366,0.15911038,1.75E-002,1.75E-002,9.70E-02,1.06E-01,4.41E-02,0.15911038,1.75E-02,0.106140196,4.41E-02,4.22E-002,1.03E-01,9.39E-02,0.126658745,5.62E-02,1.93E-002,3.24E-01,1.27E-01,0,0.164073317,0.127407242,-4.26E-002,2.75E-003,-5.67E-03,-7.29E-03,-5.36E-03,4.19E-03,0.00E+00,1.00E+00,0.106535138,0.25716949,0.809149681,0.124897197,0.125102803,0.124897197,4.51E-060,2.09E-061,0.00E+00,1.88E-02,3.39E-002,2.44E-02,2.27E-02,6.82E-02,0.00E+00,6.09E+00,0.605081202,30.67755435,100,18.60076479,17.33556496,1,0,3.70E-003,0,9.96E-01,0,3.70E-003,0,2.00E-01,9.96E-002
mol_190,0.54,142.58589,122.5,149.76,9,7,0,1,0,0,1,0,0,1,9,0,0.333333333,0,0,0.666666667,0,1,1,0,1,0,0.821379409,6.853371151,4.198377303,3.872792013,7.111111111,2.722222222,1.704142012,84,0.555555556,2.346227174,2.560381916,1.898858025,0,0,0,0,0,0,5.14941358,1.56404321,0,0,0,0,0,0,0,0,0,0,0,8.968148148,0,0,0,0,0,0,0,0,0,0,5.530648148,0,0,2.548916667,0,0,0,0.558824074,0,0,3.677282407,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1.831162848,1.706921277,2.917835697,0.461655391,20.23,12.05059626,0,0,1,1,1,1,0,0,0.47676765,-0.640872421,0.47676765,-0.640872421,0,0,1.217983281,0.261151246,0.218196517,-0.261151246,4.235028808,0.640872421,1.761764631,1.730241405,0.47676765,-0.640872421,-0.282634789,0.689939462,-0.758702854,0.56661936,-0.63123633,0.34158331,1.87E-002,0.547695038,2.41E-01,0.547695038,0.222173318,1.87E-002,1.87E-002,1.04E-01,1.14E-01,3.92E-002,0.222173318,1.87E-02,0.114281998,3.92E-02,4.64E-002,1.08E-01,1.20E-01,8.57E-002,5.30E-002,1.85E-02,4.16E-01,1.32E-01,0,0.227097235,0.132247897,-6.99E-002,-1.78E-003,-6.14E-03,-1.38E-03,-7.29E-03,0.00E+00,0.00E+00,0.980031258,4.93E-002,0.300344436,9.39E-01,0.125178343,0.128588415,0.124774869,2.92E-003,0,0.00E+00,3.49E-004,2.94E-002,1.48E-02,1.46E-02,0.00E+00,0.00E+00,6.257510529,0.650573819,30.09377021,74,15.33116937,14.71086535,1,0,0.238469855,0,0.761530145,0,0.238469855,0,0.248718873,8.46E-002
mol_191,0.68,173.01485,108.5,127.81,8,6,0,1,0,0,0,1,0,1,8,0,0.25,0,0,0.75,0,1,1,0,1,0,0.821379409,5.983127663,3.7876937,3.365043969,6.125,2.52,1.8,62,0.625,2.192377158,2.449489743,0,0,0,0,0,0,0,6.832175926,1.281018519,0,0,0,0,0,0,0,0,0,0,0,8.735833333,0,0,0,0,0,0,0,0,0,0,0,3.234305556,0,2.502722222,0,0,0,0,0,0,4.828819444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,1,0,3,0,2,0,0,0,0,0,1,0,0,0,0,1.788420869,1.620185175,3.388914061,0.102341201,20.23,12.86357931,0,0,1,1,1,1,0,0,0.466096211,-0.642303603,0.466096211,-0.642303603,0,0,1.056686573,0.267985885,0.218183365,-0.267985885,3.309486797,0.642303603,1.326501829,1.3371205,0.466096211,-0.642303603,-0.241909573,0.407816574,-0.162261347,-0.339241498,0.260936549,1.66E-003,2.20E-002,5.59E-01,2.27E-01,0.558981284,0.204720868,2.20E-002,2.20E-002,1.25E-01,1.03E-01,5.55E-002,0.204720868,2.20E-02,0.103276195,5.55E-02,6.49E-002,1.25E-01,1.26E-01,7.16E-002,1.81E-002,2.55E-02,3.63E-01,1.31E-01,0,0.198376032,0.131494872,-5.71E-002,1.21E-003,-7.79E-03,-6.24E-03,-5.19E-03,4.32E-03,0.00E+00,1.00E+00,0.102082561,0.25,0.819565207,0.125,0.125,0.125,0,0,0,1.78E-002,3.41E-002,2.29E-02,2.11E-02,6.42E-02,0.00E+00,6.13E+00,0.777670161,24.15721349,84,14.20015856,13.72630876,1,0,9.83E-003,0,9.90E-01,0,9.83E-003,0,2.51E-01,0.12377081
mol_192,0.32,156.61293,143.5,176.97,10,8,0,1,0,0,1,0,0,1,10,2,0.4,0,0,0.6,0.25,1,1,0,1,1,0.821379409,7.397341225,4.825698503,3.914572792,8.1,4,2.650887574,127,0.7,2.132172251,3.214550254,0,0.901588561,0,0,0,0,0,7.482345679,1.855175737,0,0,0,0,0,0,0,0,0,0,0,8.556004819,0,0,0,0,0,0,0,0,0,0,5.649329649,0,0,2.384072562,0,0,0,1.416594482,0,0,4.786537037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2.377647559,2.156385865,4.019287078,0.231026169,20.23,12.58684356,0,0,1,1,1,1,0,0,0.466048844,-0.745974761,0.466048844,-0.745974761,0,0,1.461264539,0.395974848,0.209949767,-0.395974848,4.317740092,0.745974761,2.133708628,1.325636421,0.466048844,-0.745974761,0.138608674,-8.26E-002,-0.285728269,2.57E-02,0.102881665,-1.90E-01,1.44E-002,0.561298572,2.14E-01,0.561298572,0.199350458,1.44E-002,1.44E-002,9.37E-02,9.20E-02,3.43E-02,0.199350458,1.44E-02,0.092037936,3.43E-02,4.37E-002,9.74E-02,1.08E-01,6.56E-02,4.70E-002,4.57E-002,1.26E-01,0.00E+00,0,6.31E-002,6.31E-002,-1.89E-02,1.09E-04,-1.70E-03,-5.19E-04,-3.26E-04,0.00E+00,0.00E+00,1,4.98E-002,0.25,9.50E-01,0.125,0.125,0.125,0,0,0,7.66E-004,0.031560696,1.27E-04,1.57E-002,0.00E+00,0.00E+00,6.112127946,0.583783766,31.99652866,82,17.51039468,16.54565312,0,0,0,0,1,0,0,0,0.2,0.1
mol_193,0.25,142.58589,122.5,149.76,9,7,0,1,0,0,1,0,0,1,9,1,0.333333333,0,0,0.666666667,0.222222222,1,1,0,1,1,0.821379409,6.690234444,4.325698503,3.534145948,7.111111111,3.239669421,2,90,0.666666667,2.180401746,2.808716591,0,8.05E-002,0,0.00E+00,0,0,0,7.102067901,1.589444444,0,0,0,0,0,0,0,0,0,0,0,8.585400605,0,0,0,0,0,0,0,0,0,0,5.587006803,0,0,2.422437075,0,0,0,0.810824074,0,0,4.82887037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2.073340663,1.872477727,3.42914298,5.08E-002,20.23,1.22E+01,0,0,1,1,1,1,0,0,0.473442108,-0.747055089,0.473442108,-0.747055089,0,0,1.388786744,0.39163396,0.210421442,-0.39163396,3.495646968,0.747055089,1.737473445,0.913588939,0.473442108,-0.747055089,0.148178991,-0.358093506,0.323879746,-0.354472523,-0.044144889,0.24289349,1.61E-002,0.546746687,2.39E-01,0.546746687,0.222416986,1.61E-002,1.61E-002,1.04E-01,1.06E-01,3.82E-002,0.222416986,1.61E-02,0.106289614,3.82E-02,4.70E-002,1.13E-01,1.16E-01,6.45E-002,0.050387172,1.93E-02,0.128644893,0.00E+00,0,6.43E-002,6.43E-002,-1.92E-02,1.01E-06,-1.42E-03,-7.45E-05,-1.11E-03,0.00E+00,0.00E+00,1,5.01E-002,0.25,9.50E-01,0.125,0.125,0.125,0,0,0,8.72E-004,3.16E-002,1.92E-04,1.58E-02,0.00E+00,0.00E+00,6.192792305,0.651343896,29.43965297,74,15.29294573,14.71086535,0,0,0,0,1,0,0,0,0.222222222,0.111111111
mol_194,0.86,165.19307,154,203.49,12,9,1,2,0,0,0,0,0,0,12,0,0.416666667,8.33E-002,0,5.00E-01,0,1,1,0,1,0,0.821379409,9.300964908,5.519744508,5.35251121,10.08333333,3.806228374,2.25,184,0.5,2.602101952,3.064953408,5.458325775,0,0,0,0,0,0,3.649074074,2.76962963,0,0,0,0,0,0,0,0,0,-0.329259259,0,0,0,0,21.11889645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.906378118,0,0,2.530638889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,3,4,3,0,1,0,1,0,0,0,0,0,0,1,0,2.146114635,2.074983266,3.251942423,2.149157265,45.82,12.7490753,0,0,0,2,0,2,0,0,0,-0.826458091,0,-0.826458091,0,0,1.617519074,0.64619022,0.276618431,-0.394331568,6.126661464,1.210388257,2.373695221,2.542577987,0.383930166,-0.564882005,-0.664363639,1.414329585,-2.495433209,4.262780544,-4.515118322,2.246362841,0.193492221,0.642512316,0.193492221,0.642512316,9.87E-002,6.54E-002,6.40E-02,1.63E-02,9.87E-02,4.55E-02,6.54E-02,6.40E-02,9.87E-02,4.55E-02,4.50E-02,8.72E-02,1.01E-01,1.22E-01,6.58E-002,2.27E-002,1.46E+00,9.91E-01,0.151788625,0.312882,0.536478659,-0.45486392,-1.70E-002,-0.25406324,1.06E-02,-1.27E-002,4.73E-03,0.00E+00,3.34E-01,0.050897512,0.250248223,0.56646953,0.124892199,0.130081465,7.90E-002,3.21E-002,4.53E-02,0.00E+00,1.52E-003,0.232763242,8.87E-03,7.82E-003,1.55E-02,0.00E+00,6.50E+00,0.561437191,37.58666223,88,18.70377847,17.41730114,0,0,0,0,1,0,0,0,0.416666667,0
